,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
31,478.02,588.65,577.04,532.68,508.88,464.14,520.94,507.57,452.54,484.78,402.58,483.48,454.56,440.64,468.03,670.88,484.95,414.85,472.43,434.04,662.27,549.16,539.17,458.4,598.11,500.47,494.84,506.32,490.83,490.92,531.98,476.98,460.81,481.77,441.47,533.46,500.74,477.11,622.14,526.21,480.25,318.32,335.42,535.08,550.79,543.17,600.72,555.55,605.23,428.08
32,480.11,590.75,579.14,534.78,510.98,466.24,523.04,509.67,454.64,486.88,404.68,485.58,456.67,442.74,470.13,672.98,487.05,416.95,474.53,436.14,664.37,551.26,541.27,460.5,600.21,502.57,496.94,508.43,492.93,493.02,534.08,479.08,463.91,483.87,443.57,535.56,502.84,479.21,624.24,528.31,482.35,320.42,338.52,537.18,552.89,545.27,602.82,557.65,607.33,430.18
33,607.49,718.12,703.08,612.31,638.35,593.61,662.47,637.04,581.02,614.25,534.17,611.95,583.04,519.27,636.64,800.35,564.59,544.49,601.9,563.51,791.74,628.79,668.65,558.51,658.64,619.51,614.07,635.8,609.87,608.96,660.46,558.03,591.44,563.5,501.99,612.09,619.78,556.74,751.61,657.8,608.72,447.79,464.89,594.41,692.32,672.64,730.19,735.02,734.7,488.6
34,480.49,591.12,579.52,535.15,511.35,465.61,523.41,510.04,454.01,487.25,404.06,484.95,456.04,442.11,470.5,673.35,487.42,416.32,474.9,435.51,664.74,550.63,541.65,459.87,599.58,502.94,496.31,508.8,492.3,492.39,533.46,479.45,463.28,483.24,442.94,534.93,502.21,479.58,624.61,527.68,481.72,319.79,337.89,537.55,553.26,545.64,602.19,557.02,606.7,429.55
35,607.99,718.62,703.59,612.82,637.85,593.12,662.97,637.55,581.52,614.75,533.68,612.45,583.54,519.78,637.14,799.86,565.09,544.99,602.41,563.01,792.24,628.29,669.15,559.01,659.14,620.02,614.57,636.3,609.38,609.46,660.96,558.53,591.94,564.0,502.49,612.59,619.29,557.24,752.11,657.3,609.22,447.3,465.39,594.91,692.82,673.15,729.69,735.53,734.2,489.11
36,481.68,592.31,580.7,536.34,512.54,467.8,524.6,511.23,455.2,488.44,405.24,486.14,457.23,443.3,522.69,674.54,488.61,417.52,476.09,436.7,665.93,551.82,491.83,411.06,549.78,504.13,497.5,509.99,494.49,493.58,534.65,480.64,464.47,456.43,444.13,536.12,504.4,480.77,625.8,529.87,482.91,321.98,339.08,538.74,554.45,546.83,603.38,558.21,608.89,430.74
37,481.27,591.9,580.3,535.94,512.13,466.4,524.19,510.83,454.8,488.03,404.84,485.73,456.82,442.89,471.29,674.14,488.21,417.11,475.69,436.29,665.52,551.41,542.43,460.65,600.37,503.72,497.09,509.58,493.08,493.17,534.24,480.23,464.06,484.03,443.72,535.71,502.99,480.36,625.39,528.46,482.5,320.58,338.67,538.34,554.04,546.43,602.97,557.81,607.48,430.33
38,477.14,587.77,576.17,531.8,508.0,463.27,520.06,506.69,450.67,483.9,401.71,481.6,453.69,438.76,518.16,670.01,484.08,412.98,471.55,433.16,661.39,548.28,538.3,457.52,546.24,499.59,493.96,505.45,489.95,490.04,530.11,476.1,459.93,479.9,439.59,532.58,499.86,476.23,621.26,525.33,478.37,317.44,334.54,534.2,549.91,542.3,599.84,554.67,604.35,427.2
39,482.25,592.89,581.28,536.92,513.11,468.38,525.18,511.81,455.78,489.02,406.82,486.72,457.8,443.88,472.27,675.12,489.19,418.09,476.67,438.28,666.51,553.4,543.41,462.64,601.35,504.71,498.07,510.56,495.07,494.15,535.22,481.22,465.05,485.01,444.7,537.7,504.98,481.35,626.38,530.45,483.49,322.56,339.66,539.32,555.03,547.41,604.95,558.79,609.47,431.32
40,481.52,592.15,580.55,536.19,512.38,467.65,524.45,511.08,455.05,488.29,405.09,485.99,457.07,443.15,471.54,674.39,488.46,417.36,475.94,436.55,665.78,552.67,542.68,460.9,600.62,503.97,497.34,509.83,494.33,493.42,534.49,480.48,464.31,484.28,443.97,535.97,504.24,480.61,625.64,529.72,482.75,321.83,338.93,538.59,554.3,546.68,604.22,558.06,608.73,430.58
41,480.18,590.81,579.21,534.84,511.04,466.31,523.1,509.73,453.71,486.94,403.75,484.64,455.73,441.8,521.2,673.05,487.12,416.02,474.59,435.2,664.43,551.32,541.34,459.56,599.28,502.63,496.0,508.49,492.99,492.08,533.15,479.14,462.97,482.94,442.63,534.62,502.9,479.27,624.3,528.37,481.41,320.48,337.58,537.24,552.95,545.33,602.88,556.71,607.39,429.24
42,479.5,590.13,578.53,534.16,510.36,465.62,522.42,509.05,453.02,486.26,404.06,484.96,456.05,442.12,520.51,672.36,486.43,416.33,473.91,435.52,663.75,550.64,540.66,459.88,548.59,501.95,496.32,507.81,492.31,492.4,533.47,478.46,462.29,455.25,442.95,534.94,502.22,478.59,623.62,527.69,480.73,319.8,336.9,536.56,552.27,544.65,602.2,557.03,606.71,429.56
43,479.65,590.28,578.68,534.32,510.51,465.78,522.58,509.21,453.18,486.42,403.22,484.12,455.2,441.28,520.67,672.52,486.59,415.49,474.07,434.68,663.91,499.8,540.81,459.04,547.75,502.11,495.47,507.96,492.47,491.55,532.62,478.61,462.44,454.41,442.1,534.1,502.37,478.74,623.77,527.85,480.89,319.96,337.06,536.72,552.43,544.81,602.35,607.19,606.87,428.72
44,487.18,597.81,582.78,531.01,518.04,473.31,519.27,516.74,460.71,493.94,413.87,491.65,463.73,437.97,517.36,680.05,483.28,413.18,481.6,443.2,671.44,547.48,548.34,456.72,545.44,499.21,494.77,515.49,489.57,489.65,541.15,475.3,459.13,480.1,438.79,531.79,499.48,475.43,631.3,537.49,488.41,327.49,344.58,533.41,549.12,552.34,609.88,564.72,614.39,426.41
45,479.13,589.76,578.16,533.8,509.99,465.26,522.06,509.69,453.66,485.9,403.7,484.6,455.68,441.76,520.15,672.0,486.07,415.97,473.55,435.16,663.39,499.28,540.29,459.51,548.23,501.58,495.95,507.44,491.94,492.03,533.1,478.09,462.92,454.89,442.58,534.58,501.85,478.22,623.25,527.33,481.36,319.44,337.54,536.2,552.91,544.29,601.83,607.67,606.34,429.19
46,479.58,590.21,578.61,534.25,510.44,465.71,523.51,510.14,454.11,486.35,404.15,485.05,456.13,442.21,520.6,672.45,486.52,416.42,474.0,435.61,663.84,550.72,540.74,459.96,548.68,502.04,496.4,507.89,492.4,492.48,533.55,478.54,463.37,483.34,443.03,535.03,502.3,478.67,623.7,527.78,481.81,319.89,337.98,536.65,553.36,544.74,602.28,557.12,606.8,429.65
47,481.62,592.25,579.65,536.29,511.48,466.75,524.54,511.18,455.15,488.38,405.19,486.08,457.17,443.24,471.64,673.49,488.56,417.46,476.04,436.64,664.87,551.76,541.78,461.0,600.72,503.07,497.44,509.93,493.43,493.52,534.59,479.58,464.41,484.38,444.07,536.06,503.34,480.71,625.74,528.81,482.85,320.93,339.02,537.69,554.39,545.78,603.32,558.16,607.83,430.68
48,480.55,591.19,579.58,535.22,510.42,465.68,523.48,510.11,454.08,487.32,404.12,485.02,456.1,442.18,521.57,672.42,487.49,416.39,474.97,435.58,664.81,550.7,540.71,459.94,548.65,503.01,496.37,508.86,492.37,492.45,533.52,478.52,463.35,483.31,443.01,535.0,502.28,479.65,624.68,527.75,481.79,319.86,337.96,537.62,553.33,545.71,602.26,557.09,606.77,378.62
49,608.29,718.92,703.88,613.11,639.15,594.41,663.27,637.84,581.81,615.05,533.97,612.75,583.83,520.07,637.44,801.15,565.38,545.29,602.7,563.31,792.54,629.59,669.44,559.31,659.44,620.31,614.87,636.59,610.67,609.76,661.26,558.83,592.24,564.29,502.79,612.89,620.58,557.54,752.41,658.6,609.52,448.59,465.69,595.2,693.12,673.44,730.99,735.82,735.5,489.4
