,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
14,350.62,375.13,422.8,342.9,314.84,326.69,530.12,378.82,321.62,311.35,285.89,411.43,383.52,289.96,381.18,489.21,358.76,350.55,338.06,351.44,395.67,415.38,358.22,273.56,325.25,340.92,282.0,312.29,343.28,343.37,414.23,293.14,359.03,339.04,219.14,339.68,341.19,313.55,409.79,504.26,334.65,273.82,265.68,385.35,514.27,425.42,354.11,408.75,475.78,325.21
15,423.1,448.61,495.28,415.38,387.32,399.17,583.6,451.3,395.1,384.83,339.36,484.91,455.99,362.44,453.66,562.69,431.24,423.02,410.53,423.91,469.14,488.85,430.69,346.04,397.72,413.4,354.48,384.77,415.76,415.84,486.71,365.62,431.5,411.51,291.61,413.16,413.67,386.03,482.26,640.73,408.13,327.3,319.16,458.82,586.75,497.9,426.59,481.22,549.25,397.69
16,443.39,468.9,516.57,436.67,408.61,419.46,557.89,472.59,415.39,405.12,313.65,490.2,461.28,383.73,473.95,582.98,451.53,444.31,431.83,429.2,489.44,526.15,451.99,367.33,436.02,434.69,375.77,406.06,453.05,453.14,507.0,385.91,451.8,432.81,328.9,433.45,434.96,406.32,503.55,615.03,428.42,301.59,293.45,479.11,608.04,519.19,447.88,518.52,569.55,417.98
17,278.74,304.25,351.93,272.02,243.96,255.82,450.24,307.94,250.74,240.47,206.01,382.55,353.64,219.08,309.3,418.34,287.89,279.67,267.18,321.56,324.79,344.5,287.34,202.69,254.37,270.04,211.12,241.41,272.4,272.49,342.35,221.27,288.15,268.16,148.26,268.8,270.31,242.67,338.91,507.38,263.77,192.95,185.8,314.47,604.39,354.54,283.23,337.87,404.9,253.34
18,330.99,355.5,403.18,323.27,295.21,307.06,454.49,359.19,301.99,291.72,211.26,387.8,358.89,270.33,361.55,469.58,339.14,330.92,318.43,326.81,376.04,395.75,338.59,253.93,305.62,321.29,262.37,292.66,323.65,323.74,394.6,272.51,339.4,319.41,199.51,320.05,321.56,293.92,390.16,512.63,315.02,198.19,191.05,365.72,494.64,405.79,334.48,389.12,456.15,305.58
19,346.83,372.34,420.01,340.11,312.05,323.9,510.33,376.03,318.83,308.56,266.09,442.64,413.72,287.17,377.39,486.42,354.97,347.75,335.27,381.64,392.87,412.59,355.43,270.77,322.46,338.13,279.21,309.5,340.49,339.57,410.44,289.35,356.23,336.24,216.34,336.89,338.4,309.76,406.99,567.46,331.86,257.03,245.89,382.55,511.48,422.63,351.32,405.95,472.98,321.42
20,347.11,372.62,419.29,340.39,312.33,323.18,475.61,376.31,319.11,308.84,231.37,407.92,379.0,287.45,377.67,486.7,355.25,348.03,335.55,346.92,393.16,412.87,355.71,271.05,322.74,369.41,279.49,309.78,370.77,370.85,410.72,289.63,355.52,336.53,246.62,337.17,368.68,310.04,407.27,532.74,332.14,219.31,211.17,382.83,541.76,422.91,351.6,406.24,473.27,321.7
21,343.39,367.9,415.57,335.67,307.61,319.46,473.89,371.59,314.39,304.12,229.66,407.2,378.29,282.73,373.95,481.98,351.54,343.32,330.83,346.21,389.44,408.15,350.99,266.33,318.02,367.69,274.77,305.06,370.05,370.14,407.0,285.91,351.8,331.81,245.91,332.45,367.96,306.32,402.56,532.03,327.42,217.59,209.45,379.12,541.04,418.19,346.88,401.52,469.55,317.98
22,337.62,363.13,409.8,329.9,301.84,313.69,498.12,365.81,309.61,299.34,253.88,431.43,402.51,276.96,368.17,477.21,345.76,337.54,325.05,370.43,383.66,403.37,345.21,260.56,312.24,327.92,269.0,299.29,330.28,330.36,401.23,280.14,346.02,326.03,206.13,327.68,328.19,300.55,396.78,556.25,322.65,241.82,233.67,373.34,501.27,412.41,341.11,395.74,463.77,312.21
23,322.99,347.5,395.17,315.27,287.21,299.06,446.49,351.19,293.99,310.72,203.25,379.8,350.88,262.33,353.55,488.58,331.13,322.91,310.43,318.8,368.03,387.75,330.59,245.93,297.62,313.29,254.37,284.66,342.65,342.73,386.6,265.51,331.39,311.4,191.5,312.05,313.56,285.92,382.15,504.62,307.02,190.19,183.05,357.71,486.64,397.79,326.48,381.11,448.15,297.58
