,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12,92.11,152.49,218.29,186.39,56.33,143.05,243.77,121.45,138.97,62.83,47.72,101.44,72.52,38.45,172.28,249.7,110.25,118.56,155.41,61.3,147.15,201.86,163.57,25.05,311.6,45.41,33.49,63.78,35.77,34.85,156.87,43.63,165.51,643.52,102.33,186.17,45.68,65.04,161.27,189.74,115.01,48.58,68.64,646.83,323.76,168.06,105.6,196.1,236.26,141.57
13,-149.38,-132.24,-23.2,-55.1,-185.16,-175.59,25.08,-97.23,-180.67,-177.65,-171.97,-118.25,-147.17,-203.04,-69.21,9.21,-131.24,-122.93,-164.23,-157.39,-93.34,-38.63,-105.05,-216.44,-8.04,-196.08,-208.0,-176.71,-205.72,-205.64,-62.82,-196.86,-75.98,86.03,-116.36,-55.32,-195.81,-176.45,-78.67,-51.75,-128.72,-171.11,-151.05,89.34,105.07,-50.64,-135.89,-88.62,-4.23,-178.07
14,-143.55,-83.17,-17.36,-49.27,-178.32,-91.6,19.59,-102.72,-96.68,-171.82,-177.46,-123.74,-151.66,-197.2,-63.37,15.05,-125.4,-117.09,-80.24,-162.88,-87.5,-32.79,-71.08,-209.6,75.95,-190.25,-202.17,-170.88,-199.89,-199.8,-68.31,-191.02,-33.14,91.87,-121.85,-48.49,-189.98,-170.62,-74.38,-44.91,-120.65,-176.6,-156.54,95.18,99.58,-56.12,-130.05,-39.55,1.61,-93.08
15,-109.94,-92.8,16.24,-15.66,-145.72,-137.16,63.52,-58.8,-141.23,-139.21,-132.53,-78.81,-107.73,-163.6,-29.77,47.65,-91.8,-83.49,-124.79,-118.95,-54.9,-0.19,-66.61,-177.0,31.4,-156.64,-168.56,-138.27,-166.28,-167.2,-23.38,-158.42,-0.54,125.47,-76.92,-15.89,-156.38,-137.02,-39.23,-12.31,-89.28,-131.67,-111.61,128.78,143.51,-12.2,-96.45,-49.18,34.21,-138.64
16,-145.49,-128.35,-19.31,-51.21,-180.27,-155.37,28.97,-93.35,-160.44,-173.77,-168.08,-113.36,-142.28,-198.15,-65.32,13.1,-127.35,-119.04,-144.01,-153.5,-89.45,-34.74,-101.16,-211.55,13.19,-192.19,-203.11,-172.82,-201.83,-201.75,-58.93,-192.97,-72.09,61.92,-112.47,-50.44,-191.93,-172.56,-74.78,-46.86,-124.83,-167.22,-147.16,93.23,108.96,-46.75,-131.0,-83.73,-0.34,-156.85
17,-176.99,-159.85,-50.81,-82.71,-212.77,-182.5,-3.53,-125.85,-186.57,-206.27,-199.58,-145.86,-174.78,-230.65,-96.82,-19.4,-158.85,-150.54,-170.13,-186.0,-121.95,-67.24,-133.66,-244.05,-13.94,-223.69,-235.61,-205.32,-233.33,-234.25,-90.43,-225.47,-67.59,58.42,-144.97,-82.94,-223.43,-205.07,-106.28,-79.36,-156.33,-199.72,-178.67,60.73,76.46,-79.25,-163.5,-116.23,-32.84,-183.98
18,-158.11,-140.96,-31.93,-63.83,-193.89,-163.61,16.35,-105.96,-167.68,-186.38,-180.69,-126.98,-155.89,-211.77,-77.94,-0.52,-139.96,-131.66,-151.24,-167.11,-102.06,-48.35,-113.78,-225.17,4.95,-204.81,-216.73,-186.44,-214.45,-214.36,-71.55,-205.59,-47.7,77.31,-125.08,-64.05,-204.54,-185.18,-87.4,-60.47,-137.44,-179.83,-159.78,80.62,96.35,-60.36,-144.62,-97.35,-13.95,-165.09
19,-49.24,-32.1,76.94,45.04,-84.02,-53.74,125.22,2.91,-57.82,-77.51,-70.83,-17.11,-46.03,-101.9,30.93,109.35,-31.1,-21.79,-41.38,-57.25,6.8,61.52,-4.91,-115.3,114.81,-94.94,-106.86,-76.57,-105.58,-105.5,37.32,-96.72,61.16,159.17,-16.22,45.82,-94.67,-76.31,22.47,49.39,-27.57,-70.97,-49.91,189.48,205.21,49.51,-34.75,12.52,95.92,-55.22
20,-148.29,-129.11,-22.1,-54.01,-183.07,-137.55,26.18,-96.14,-142.62,-176.56,-170.87,-117.16,-145.07,-201.95,-68.12,10.31,-130.15,-121.83,-126.18,-156.3,-92.24,-37.53,-103.96,-214.35,30.01,-194.99,-206.91,-175.62,-204.63,-204.54,-61.73,-195.77,-37.88,59.13,-115.26,-53.23,-194.72,-175.36,-77.57,-49.65,-127.62,-170.01,-149.96,90.44,106.17,-49.54,-134.8,-85.49,-3.13,-139.03
21,-108.51,-91.36,17.67,-14.23,-144.29,-135.72,65.95,-56.36,-139.8,-137.78,-131.1,-77.38,-106.29,-162.17,-28.34,49.08,-90.37,-82.06,-123.36,-117.52,-52.46,1.25,-64.18,-175.57,32.83,-155.21,-167.13,-136.84,-164.85,-164.77,-21.95,-155.99,1.9,126.91,-75.49,-14.45,-154.94,-135.58,-37.8,-10.88,-87.84,-130.24,-110.18,130.21,145.94,-10.76,-95.02,-47.75,35.65,-137.2
22,-144.15,-127.01,-17.97,-49.87,-178.93,-170.36,30.31,-92.01,-174.44,-172.42,-165.74,-112.02,-140.94,-196.81,-63.98,14.44,-126.01,-116.7,-159.0,-152.16,-88.11,-33.4,-99.82,-210.21,-1.81,-189.85,-201.77,-171.48,-200.49,-200.41,-57.59,-191.63,-70.75,92.26,-111.13,-49.09,-190.58,-171.22,-72.44,-45.52,-122.49,-165.88,-145.82,94.57,110.3,-45.41,-129.66,-82.39,1.0,-171.84
23,-117.42,-100.27,8.77,-23.14,-152.19,-143.63,57.05,-65.27,-148.7,-145.69,-140.0,-86.28,-114.2,-171.07,-37.24,41.18,-99.27,-90.96,-132.26,-125.42,-61.37,-6.66,-73.08,-183.47,23.93,-164.11,-176.04,-144.74,-173.76,-173.67,-30.85,-164.89,-44.01,118.0,-84.39,-23.36,-163.85,-144.49,-46.7,-19.78,-96.75,-139.14,-119.08,121.31,137.04,-18.67,-103.92,-56.65,27.74,-146.11
