0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1533.9,1533.39,1450.72,1409.62,1499.68,1471.83,1408.4,1528.71,1430.91,1512.18,1716.64,1566.09,1570.01,1429.56,1452.35,1480.31,1403.76,1445.98,1449.47,1561.09,1526.86,1478.15,1480.31,1456.96,1409.28,1510.6,1466.52,1509.23,1494.24,1494.16,1544.29,1469.38,1426.5,1359.49,1577.39,1446.84,1511.33,1435.97,1550.74,1613.27,1466.88,1612.7,1676.85,1337.18,1377.26,1549.11,1541.41,1516.78,1463.75,1373.31
1465.7,1465.19,1382.52,1341.42,1431.48,1403.63,1340.2,1460.5,1362.7,1443.97,1648.44,1497.89,1501.81,1361.36,1384.14,1412.11,1335.56,1377.78,1381.26,1492.89,1458.66,1409.94,1412.1,1388.76,1341.07,1442.4,1398.32,1441.03,1426.04,1425.95,1476.09,1401.18,1358.3,1291.29,1509.19,1378.64,1443.13,1367.77,1482.54,1545.06,1398.67,1544.5,1608.64,1268.98,1309.05,1480.9,1473.21,1448.57,1395.54,1305.11
1461.87,1461.36,1378.69,1337.59,1427.65,1399.8,1336.37,1456.67,1358.87,1440.14,1644.6,1494.06,1497.97,1357.53,1380.31,1408.28,1331.72,1373.94,1377.43,1489.05,1454.82,1406.11,1408.27,1384.93,1337.24,1438.57,1394.49,1437.2,1422.21,1422.12,1472.26,1397.35,1354.46,1287.45,1505.35,1374.81,1439.3,1363.94,1478.7,1541.23,1394.84,1540.67,1604.81,1265.14,1305.22,1477.07,1469.38,1444.74,1391.71,1301.28
1518.03,1470.7,1428.66,1362.3,1483.8,1409.13,1410.56,1512.83,1368.21,1496.3,1700.76,1550.22,1554.13,1413.69,1389.65,1458.25,1381.7,1383.28,1386.77,1545.21,1510.98,1430.82,1417.61,1441.08,1334.67,1494.73,1450.65,1493.35,1478.37,1478.28,1528.42,1453.5,1379.17,1310.44,1577.68,1399.52,1495.46,1420.1,1534.86,1597.39,1404.18,1596.82,1660.97,1288.13,1379.42,1533.23,1525.53,1454.08,1441.68,1310.61
1469.38,1468.87,1386.2,1345.1,1435.16,1407.31,1343.88,1464.18,1366.38,1447.65,1652.11,1501.57,1505.48,1365.04,1387.82,1415.79,1339.24,1381.45,1384.94,1496.56,1462.33,1413.62,1415.78,1392.44,1344.75,1446.08,1402.0,1444.71,1429.72,1429.63,1479.77,1404.86,1361.97,1294.96,1512.86,1382.32,1446.81,1371.45,1486.21,1548.74,1402.35,1548.18,1612.32,1272.65,1312.73,1484.58,1476.89,1452.25,1399.22,1308.79
1472.9,1472.39,1389.72,1348.62,1438.68,1410.83,1347.4,1467.7,1369.9,1451.17,1655.64,1505.09,1509.01,1368.56,1391.34,1419.31,1342.76,1384.98,1388.47,1500.09,1465.86,1417.15,1419.31,1395.96,1348.28,1449.6,1405.52,1448.23,1433.24,1433.16,1483.29,1408.38,1365.5,1298.49,1516.39,1385.84,1450.33,1374.97,1489.74,1552.27,1405.87,1551.7,1615.84,1276.18,1316.25,1488.1,1480.41,1455.78,1402.75,1312.31
1547.61,1547.1,1464.43,1423.33,1513.39,1485.54,1422.11,1542.41,1444.61,1525.88,1730.35,1579.8,1583.72,1443.27,1466.05,1494.02,1417.47,1459.69,1463.17,1574.8,1540.56,1491.85,1494.01,1470.67,1422.98,1524.31,1480.23,1522.94,1507.95,1507.86,1558.0,1483.09,1440.2,1373.19,1591.1,1460.55,1525.04,1449.68,1564.45,1626.97,1480.58,1626.41,1690.55,1350.89,1390.96,1562.81,1555.12,1530.48,1477.45,1387.02
1494.26,1493.75,1411.07,1369.98,1460.04,1432.18,1368.76,1489.06,1391.26,1472.53,1676.99,1526.45,1530.36,1389.92,1412.7,1440.66,1364.11,1406.33,1409.82,1521.44,1487.21,1438.5,1440.66,1417.31,1369.63,1470.96,1426.88,1469.59,1454.6,1454.51,1504.65,1429.73,1386.85,1319.84,1537.74,1407.2,1471.69,1396.33,1511.09,1573.62,1427.23,1573.05,1637.2,1297.53,1337.61,1509.46,1501.77,1477.13,1424.1,1333.66
1428.01,1427.5,1344.82,1303.73,1393.79,1365.94,1302.51,1422.81,1325.01,1406.28,1610.74,1460.2,1464.11,1323.67,1346.45,1374.42,1297.86,1340.08,1343.57,1455.19,1420.96,1372.25,1374.41,1351.07,1303.38,1404.71,1360.63,1403.34,1388.35,1388.26,1438.4,1363.49,1320.6,1253.59,1471.49,1340.95,1405.44,1330.08,1444.84,1507.37,1360.98,1506.81,1570.95,1231.28,1271.36,1443.21,1435.52,1410.88,1357.85,1267.42
1530.17,1529.66,1446.99,1405.89,1495.95,1468.1,1404.67,1524.97,1427.17,1508.44,1712.91,1562.36,1566.28,1425.83,1448.61,1476.58,1400.03,1442.25,1445.73,1557.36,1523.13,1474.41,1476.57,1453.23,1405.54,1506.87,1462.79,1505.5,1490.51,1490.43,1540.56,1465.65,1422.77,1355.76,1573.66,1443.11,1507.6,1432.24,1547.01,1609.54,1463.14,1608.97,1673.11,1333.45,1373.52,1545.37,1537.68,1513.05,1460.02,1369.58
